ID,anio,mes,Sexo,Edad,region,PEA,Desempleo,Salario
126091,2022,1,2,29,3,1,0,42659.67
126092,2022,1,1,30,3,1,0,32659.67
126101,2022,1,2,54,3,1,0,24659.67
126102,2022,1,2,15,3,0,0,0
126111,2022,1,2,27,3,1,0,35659.67
126112,2022,1,1,27,3,1,0,42659.67
126121,2022,1,1,79,3,0,0,0
126131,2022,1,1,54,3,1,0,27659.67
126132,2022,1,2,48,3,1,0,42659.67
126133,2022,1,2,17,3,0,0,0
126141,2022,1,1,85,3,0,0,0
126151,2022,1,2,78,3,0,0,0
126152,2022,1,1,77,3,0,0,0
126161,2022,1,2,20,2,1,1,0
126162,2022,1,1,43,2,1,0,64659.67
126171,2022,1,2,80,2,0,0,0
126181,2022,1,2,66,2,0,0,0
126182,2022,1,1,74,2,0,0,0
126191,2022,1,2,35,2,1,0,145659.67
126192,2022,1,1,36,2,1,0,131659.67
126201,2022,1,2,51,2,1,0,42659.67
126202,2022,1,1,50,2,1,0,62659.67
126203,2022,1,2,19,2,0,0,0
126211,2022,1,2,65,2,0,0,0
126221,2022,1,1,55,2,1,0,48659.67
126222,2022,1,2,53,2,1,0,32659.67
126223,2022,1,2,24,2,1,0,38659.67
126231,2022,1,2,75,2,0,0,0
126232,2022,1,1,78,2,0,0,0
126241,2022,1,2,39,2,1,0,56659.67
126242,2022,1,1,43,2,1,0,41659.67
126243,2022,1,1,14,2,0,0,0
126244,2022,1,1,79,2,0,0,0
126251,2022,1,2,58,2,1,0,2500
126252,2022,1,2,31,2,1,0,15000
126261,2022,1,2,41,2,1,0,7200
126262,2022,1,1,17,2,0,0,0
126271,2022,1,1,64,2,0,0,0
126281,2022,1,2,57,2,1,0,46159.67
126282,2022,1,1,19,2,1,1,0
126291,2022,1,1,57,2,1,0,167559.67
126292,2022,1,2,54,2,1,0,37459.67
126301,2022,1,2,30,2,0,0,0
126302,2022,1,1,30,2,1,0,30000
126311,2022,1,2,74,2,0,0,0
126321,2022,1,2,73,2,0,0,0
126331,2022,1,2,41,2,1,0,15000
126332,2022,1,1,51,2,1,1,0
126341,2022,1,2,64,2,0,0,0
126342,2022,1,1,27,2,1,0,32659.67
126351,2022,1,2,64,2,0,0,0
126352,2022,1,1,79,2,0,0,0
126361,2022,1,2,40,2,0,0,0
126362,2022,1,1,50,2,1,0,71659.67
126363,2022,1,1,17,2,0,0,0
126364,2022,1,1,17,2,0,0,0
126365,2022,1,1,14,2,0,0,0
126371,2022,1,2,51,2,1,0,35659.67
126372,2022,1,1,53,2,1,0,101659.67
126373,2022,1,2,21,2,0,0,0
126374,2022,1,1,15,2,0,0,0
126381,2022,1,1,45,2,1,0,14000
126391,2022,1,1,32,2,1,0,38000
126392,2022,1,1,65,2,0,0,0
126401,2022,1,2,50,2,1,0,20064.32
126411,2022,1,2,36,2,1,0,41659.67
126412,2022,1,1,17,2,0,0,0
126421,2022,1,2,58,2,0,0,0
126422,2022,1,1,62,2,0,0,0
126431,2022,1,1,67,2,0,0,0
126441,2022,1,1,46,3,1,0,40286.23
126451,2022,1,1,39,3,1,0,59159.67
126452,2022,1,2,31,3,0,0,0
126461,2022,1,2,59,3,0,0,0
126471,2022,1,1,52,3,0,0,142000000000000
126481,2022,1,2,44,3,1,0,2659.67
126482,2022,1,1,55,3,1,0,44659.67
126491,2022,1,2,44,3,0,0,0
126501,2022,1,1,65,3,1,0,8000
126502,2022,1,2,65,3,0,0,0
126511,2022,1,2,37,3,0,0,0
126512,2022,1,1,78,3,0,0,0
126521,2022,1,2,90,3,0,0,0
126531,2022,1,1,19,3,0,0,0
126532,2022,1,2,37,3,1,0,34286.23
126541,2022,1,1,32,3,1,0,34000
126542,2022,1,2,20,3,0,0,0
126551,2022,1,2,23,3,0,0,0
126552,2022,1,1,27,3,1,0,32312.55
126561,2022,1,1,53,3,0,0,0
126571,2022,1,2,34,3,1,0,34286.23
126572,2022,1,1,38,3,1,0,37286.23
126581,2022,1,1,64,3,1,0,40659.67
126591,2022,1,1,30,2,1,0,14659.67
126601,2022,1,1,57,2,0,0,0
126611,2022,1,2,50,2,0,0,0
126612,2022,1,1,57,2,1,0,27659.67
126621,2022,1,1,53,2,1,0,52659.67
126631,2022,1,2,74,2,0,0,0
126641,2022,1,2,19,2,0,0,0
126642,2022,1,1,25,2,1,0,22000
126651,2022,1,1,84,2,0,0,0
126661,2022,1,1,64,2,0,0,0
126662,2022,1,2,77,2,0,0,0
126671,2022,1,2,54,2,0,0,0
126672,2022,1,1,53,2,0,0,0
126681,2022,1,1,49,2,1,0,42659.67
126682,2022,1,2,49,2,0,0,0
126691,2022,1,1,62,2,1,0,52659.67
126692,2022,1,2,56,2,0,0,0
126693,2022,1,1,26,2,0,0,0
126701,2022,1,1,68,2,0,0,0
126702,2022,1,2,63,2,1,0,6000
126711,2022,1,1,75,2,0,0,0
126712,2022,1,2,68,2,1,0,12000
126721,2022,1,2,32,2,1,0,72659.67
126722,2022,1,1,32,2,1,0,47659.67
126731,2022,1,2,98,2,0,0,0
126732,2022,1,2,65,2,1,0,32942.87
126741,2022,1,1,82,2,0,0,0
126742,2022,1,2,74,2,0,0,0
126751,2022,1,1,44,2,1,0,54659.67
126761,2022,1,2,67,2,0,0,0
126771,2022,1,2,80,2,0,0,0
126781,2022,1,2,21,2,1,0,22000
126791,2022,1,2,59,2,1,0,18000
126792,2022,1,2,18,2,0,0,0
126801,2022,1,2,36,2,1,0,14500
126802,2022,1,1,42,2,1,0,49659.67
126811,2022,1,1,52,2,1,1,0
126812,2022,1,2,46,2,1,0,15000
126821,2022,1,1,38,2,1,0,78659.67
126822,2022,1,2,34,2,0,0,0
126831,2022,1,1,61,2,1,0,27566
126841,2022,1,1,35,2,1,1,0
126851,2022,1,2,34,2,1,0,0
126852,2022,1,1,46,2,1,1,0
126861,2022,1,2,30,2,1,0,14659.67
126871,2022,1,2,62,2,1,0,3000
126872,2022,1,1,73,2,1,0,10000
126881,2022,1,2,35,2,1,0,2500
126883,2022,1,1,15,2,0,0,0
126891,2022,1,2,73,3,0,0,0
126892,2022,1,2,33,3,1,0,17659.67
126901,2022,1,2,74,3,0,0,0
126911,2022,1,2,67,3,1,0,69659.67
126921,2022,1,2,32,3,1,0,16000
126931,2022,1,2,68,3,0,0,90000
126932,2022,1,1,71,3,0,0,0
126941,2022,1,2,59,3,1,0,37659.67
126942,2022,1,2,81,3,0,0,0
126951,2022,1,2,32,3,1,0,18000
126961,2022,1,2,37,3,0,0,0
126962,2022,1,1,37,3,1,0,32000
126963,2022,1,1,19,3,1,1,0
126971,2022,1,2,61,3,0,0,0
126981,2022,1,2,37,3,1,0,57659.67
126991,2022,1,2,26,2,0,0,0
126992,2022,1,1,67,2,0,0,0
126993,2022,1,2,64,2,0,0,0
126994,2022,1,1,24,2,1,0,34659.67
127001,2022,1,2,68,2,0,0,0
127011,2022,1,2,68,2,1,0,21500
127021,2022,1,2,32,2,1,0,71659.67
127022,2022,1,1,33,2,1,0,115659.67
127031,2022,1,2,40,2,1,0,30000
127034,2022,1,1,42,2,1,0,62659.67
127041,2022,1,2,67,2,1,0,347000000000000
127051,2022,1,1,51,2,1,0,84159.67
127061,2022,1,2,75,2,0,0,0
127062,2022,1,1,80,2,0,0,0
127071,2022,1,2,42,2,1,0,13625
127072,2022,1,2,77,2,0,0,0
127081,2022,1,2,67,2,1,0,30000
127082,2022,1,1,65,2,1,0,32000
127091,2022,1,2,27,2,1,0,28859.67
127092,2022,1,1,28,2,1,0,64277.57
127101,2022,1,2,47,2,1,0,27659.67
127102,2022,1,1,48,2,1,0,38259.67
127103,2022,1,1,16,2,0,0,0
127111,2022,1,2,68,2,0,0,0
127112,2022,1,1,70,2,1,0,0
127113,2022,1,1,38,2,1,0,1693663
127114,2022,1,1,35,2,1,1,0
127121,2022,1,2,58,2,1,0,40659.67
127122,2022,1,1,73,2,0,0,0
127131,2022,1,2,74,2,0,0,0
127141,2022,1,1,45,2,1,0,0
127151,2022,1,2,38,2,1,0,10500
127152,2022,1,1,17,2,0,0,0
127161,2022,1,2,69,2,0,0,0
127171,2022,1,2,28,2,1,1,0
127172,2022,1,1,62,2,0,0,0
127173,2022,1,2,89,2,0,0,0
127181,2022,1,2,38,2,1,0,11659.67
127182,2022,1,1,37,2,1,0,72659.67
127183,2022,1,2,21,2,1,1,0
127184,2022,1,1,18,2,1,0,32159.67
127185,2022,1,2,17,2,0,0,0
127186,2022,1,1,15,2,0,0,0
127191,2022,1,1,51,3,0,0,0
127201,2022,1,2,54,3,1,0,10829.39
127202,2022,1,1,71,3,1,0,8000
127203,2022,1,1,35,3,1,0,42059.67
127211,2022,1,1,45,3,1,0,94996.03
127212,2022,1,2,43,3,1,0,97996.03
127221,2022,1,2,56,3,1,0,22659.67
127231,2022,1,1,65,3,1,0,6250
127241,2022,1,2,74,3,1,0,40000
127251,2022,1,1,32,2,1,0,30000
127261,2022,1,2,39,2,1,0,51659.67
127271,2022,1,1,37,2,1,0,44659.67
127272,2022,1,2,40,2,1,0,28000
127281,2022,1,1,39,2,1,0,58537.07
127291,2022,1,1,30,2,1,0,49500
127301,2022,1,1,34,2,1,0,39000
127302,2022,1,2,36,2,1,0,36000
127311,2022,1,2,78,2,0,0,0
127321,2022,1,1,78,2,0,0,0
127331,2022,1,1,59,2,1,0,79338.87
127341,2022,1,1,28,2,1,0,55659.67
127342,2022,1,2,26,2,0,0,0
127351,2022,1,1,45,3,1,0,98659.67
127361,2022,1,2,86,3,0,0,0
127371,2022,1,2,68,3,0,0,0
127381,2022,1,1,30,3,1,0,46946.63
127391,2022,1,2,61,3,0,0,0
127401,2022,1,1,25,3,1,0,46659.67
127402,2022,1,2,24,3,1,0,27000
127411,2022,1,1,50,3,1,0,63999.27
127412,2022,1,2,55,3,0,0,0
127421,2022,1,1,49,3,1,0,16500
127431,2022,1,1,64,3,0,0,0
127441,2022,1,2,37,3,1,0,47659.67
127442,2022,1,1,38,3,1,0,50659.67
127451,2022,1,1,75,2,1,0,300
127461,2022,1,2,55,2,1,0,26159.67
127462,2022,1,1,55,2,1,0,32659.67
127463,2022,1,1,16,2,0,0,0
127471,2022,1,2,52,2,0,0,0
127472,2022,1,1,16,2,0,0,0
127481,2022,1,1,52,2,1,0,30000
127482,2022,1,2,79,2,0,0,0
127483,2022,1,2,55,2,0,0,0
127484,2022,1,2,44,2,1,0,25000
127491,2022,1,1,59,2,0,0,0
127501,2022,1,1,35,2,1,0,27400
127502,2022,1,2,67,2,0,0,0
127511,2022,1,2,27,2,1,1,0
127512,2022,1,1,29,2,1,0,72659.67
127521,2022,1,2,37,2,1,0,17659.67
127522,2022,1,2,15,2,0,0,0
127531,2022,1,2,50,2,0,0,0
127532,2022,1,1,65,2,0,0,0
127533,2022,1,2,20,2,0,0,0
127541,2022,1,1,24,2,1,0,43659.67
127542,2022,1,2,70,2,0,0,0
127551,2022,1,2,54,2,1,0,24000
127561,2022,1,1,88,2,0,0,0
127571,2022,1,1,33,2,1,0,115659.67
127572,2022,1,2,32,2,1,0,42659.67
127581,2022,1,2,55,2,1,0,22659.67
127591,2022,1,1,31,2,1,0,46254.07
127601,2022,1,2,43,2,1,0,32889.67
127602,2022,1,2,83,2,0,0,0
127611,2022,1,2,57,2,1,0,27659.67
127612,2022,1,1,61,2,1,0,6000
127613,2022,1,2,33,2,1,0,28000
127621,2022,1,2,75,3,0,0,0
127622,2022,1,1,86,3,0,0,0
127631,2022,1,1,31,3,1,0,14500
127632,2022,1,2,34,3,1,0,30254.07
127641,2022,1,2,45,3,1,0,16859.67
127642,2022,1,1,73,3,1,0,183000000000000
127651,2022,1,1,41,3,1,0,17659.67
127661,2022,1,2,48,3,1,0,3659.67
127671,2022,1,2,83,3,0,0,0
127672,2022,1,1,83,3,0,0,0
127681,2022,1,2,62,3,0,0,0
127682,2022,1,1,62,3,0,0,0
127683,2022,1,2,18,3,1,0,16000
127691,2022,1,1,37,2,1,0,27659.67
127692,2022,1,2,34,2,0,0,0
127693,2022,1,2,17,2,0,0,0
127701,2022,1,2,31,2,1,1,0
127711,2022,1,1,85,3,0,0,0
127712,2022,1,2,74,3,0,0,0
127721,2022,1,2,67,3,0,0,0
127731,2022,1,1,24,3,1,0,32659.67
127732,2022,1,2,52,3,1,0,29659.67
127741,2022,1,1,36,3,1,0,24000
127742,2022,1,2,58,3,1,0,3000
127751,2022,1,2,64,3,0,0,0
127761,2022,1,1,45,3,1,0,14500
127762,2022,1,1,74,3,0,0,0
127763,2022,1,2,63,3,1,0,12000
127764,2022,1,1,18,3,0,0,0
127765,2022,1,1,15,3,0,0,0
127771,2022,1,1,34,3,1,0,64659.67
127772,2022,1,2,26,3,1,0,48659.67
127781,2022,1,1,62,3,0,0,0
127782,2022,1,2,59,3,1,0,45659.67
127783,2022,1,2,18,3,0,0,0
127791,2022,1,2,60,3,1,1,0
127792,2022,1,1,20,3,1,1,0
127793,2022,1,1,17,3,1,1,0
127801,2022,1,2,70,3,1,0,193000000000000
127802,2022,1,1,61,3,1,0,10000
127811,2022,1,1,48,3,1,0,10000
127821,2022,1,1,72,3,0,0,0
127831,2022,1,1,50,2,1,0,25000
127832,2022,1,2,56,2,1,1,0
127841,2022,1,2,21,2,1,1,0
127842,2022,1,1,33,2,1,0,38659.67
127851,2022,1,1,77,2,0,0,0
127861,2022,1,1,42,2,1,0,46459.67
127862,2022,1,2,46,2,1,1,0
127871,2022,1,2,63,2,0,0,0
127881,2022,1,1,60,2,1,0,33659.67
127882,2022,1,2,47,2,0,0,0
127883,2022,1,2,16,2,0,0,0
127891,2022,1,1,41,2,1,0,45848.47
127892,2022,1,2,27,2,0,0,0
127901,2022,1,2,54,2,1,0,16659.67
127902,2022,1,1,65,2,0,0,0
127911,2022,1,1,73,2,0,0,0
127912,2022,1,2,81,2,0,0,0
127921,2022,1,1,61,2,0,0,10000
127931,2022,1,1,25,3,1,0,36389.67
127932,2022,1,1,77,3,0,0,0
127941,2022,1,1,58,3,1,0,37659.67
127951,2022,1,2,68,3,0,0,0
127961,2022,1,1,72,2,1,0,44459.67
127962,2022,1,2,71,2,0,0,0
127971,2022,1,2,35,2,1,0,59759.67
127972,2022,1,1,16,2,0,0,0
127981,2022,1,2,31,2,1,0,39799.27
127991,2022,1,1,57,2,1,0,45859.67
127992,2022,1,2,60,2,1,0,18859.67
128001,2022,1,2,60,2,0,0,0
128011,2022,1,1,27,2,1,0,44959.67
128012,2022,1,2,22,2,1,0,30359.67
128021,2022,1,2,83,2,0,0,0
128031,2022,1,1,53,2,1,0,89459.67
128041,2022,1,1,63,2,0,0,0
128042,2022,1,1,19,2,1,1,0
128051,2022,1,1,60,2,1,0,32659.67
128061,2022,1,2,87,2,0,0,0
128071,2022,1,1,67,2,1,0,42659.67
128072,2022,1,2,60,2,0,0,0
128073,2022,1,1,16,2,0,0,0
128081,2022,1,1,76,2,0,0,0
128082,2022,1,2,75,2,0,0,0
128091,2022,1,2,28,2,1,0,32659.67
128101,2022,1,2,66,2,0,0,0
128102,2022,1,1,68,2,0,0,0
128111,2022,1,1,45,2,1,0,12000
128112,2022,1,2,45,2,1,0,0
128121,2022,1,2,62,2,1,0,98659.67
128131,2022,1,1,63,2,1,0,20000
128132,2022,1,2,16,2,1,1,0
128141,2022,1,1,52,2,1,0,247000000000000
128142,2022,1,2,47,2,1,0,0
128143,2022,1,1,21,2,1,0,30259.67
128151,2022,1,2,66,2,1,0,105659.67
128152,2022,1,1,65,2,1,0,137659.67
128161,2022,1,1,75,2,0,0,0
128162,2022,1,2,69,2,0,0,0
128171,2022,1,1,51,2,1,0,85152.67
128181,2022,1,2,37,2,1,1,0
128182,2022,1,1,33,2,1,0,16000
128191,2022,1,2,59,2,1,0,20000
128192,2022,1,1,59,2,1,0,72659.67
128193,2022,1,2,19,2,0,0,0
128201,2022,1,2,59,2,1,0,85745.07
128202,2022,1,1,65,2,1,0,100159.67
128211,2022,1,2,72,2,0,0,0
128221,2022,1,2,45,2,1,0,49659.67
128222,2022,1,1,37,2,1,0,30000
128223,2022,1,2,19,2,1,0,20659.67
128231,2022,1,2,44,2,1,0,42659.67
128232,2022,1,1,46,2,1,0,32659.67
128233,2022,1,2,15,2,0,0,0
128241,2022,1,2,30,3,1,0,15000
128242,2022,1,1,31,3,1,0,31000
128251,2022,1,1,60,3,1,0,122659.67
128252,2022,1,2,51,3,0,0,0
128261,2022,1,2,30,3,1,0,8659.67
128262,2022,1,1,34,3,1,1,0
128271,2022,1,2,60,3,1,0,20000
128272,2022,1,1,48,3,1,0,15000
128273,2022,1,1,25,3,1,0,10000
128281,2022,1,2,68,3,0,0,0
128291,2022,1,2,28,3,1,0,12659.67
128301,2022,1,2,52,3,1,1,0
128311,2022,1,2,34,3,1,0,5000
128312,2022,1,1,36,3,1,0,20000
128313,2022,1,1,19,3,1,0,2659.67
128314,2022,1,2,17,3,0,0,0
128315,2022,1,1,16,3,0,0,0
128321,2022,1,2,39,3,1,0,50999.27
128322,2022,1,1,50,3,1,1,0
128323,2022,1,2,19,3,1,1,0
128331,2022,1,1,53,3,1,0,8000
128341,2022,1,1,71,3,1,0,14000
128342,2022,1,1,43,3,1,0,21000
128351,2022,1,1,45,3,1,0,37659.67
128352,2022,1,2,39,3,1,0,33659.67
128353,2022,1,1,16,3,0,0,0
128361,2022,1,2,54,3,0,0,0
128371,2022,1,1,75,3,0,0,0
128372,2022,1,2,69,3,0,0,0
128381,2022,1,2,77,3,0,0,0
128382,2022,1,1,86,3,0,0,0
128383,2022,1,1,35,3,1,0,32000
128391,2022,1,1,41,3,1,0,59859.67
128392,2022,1,2,41,3,1,0,28659.67
128393,2022,1,2,14,3,0,0,0
128401,2022,1,1,59,3,1,0,40659.67
128402,2022,1,2,55,3,1,0,33059.67
128411,2022,1,1,31,3,1,0,49109.67
128412,2022,1,2,28,3,1,0,41659.67
128421,2022,1,2,53,3,1,0,32565.47
128431,2022,1,2,61,3,0,0,0
128432,2022,1,1,22,3,0,0,0
128441,2022,1,2,62,2,1,0,12659.67
128442,2022,1,2,87,2,0,0,0
128451,2022,1,2,66,2,0,0,0
128461,2022,1,1,66,2,0,0,0
128471,2022,1,2,39,2,1,0,130484.67
128472,2022,1,1,35,2,1,0,32659.67
128481,2022,1,1,23,2,1,0,33619.34
128482,2022,1,2,23,2,0,0,0
128491,2022,1,2,45,2,1,0,38200
128492,2022,1,1,34,2,1,0,34209.67
128501,2022,1,1,75,2,0,0,0
128511,2022,1,1,76,2,0,0,0
128512,2022,1,2,73,2,0,0,0
128521,2022,1,2,65,2,1,1,0
128531,2022,1,1,58,2,1,0,58459.67
128532,2022,1,2,58,2,0,0,0
128541,2022,1,1,61,2,1,0,46659.67
128542,2022,1,2,48,2,1,0,38059.67
128551,2022,1,2,36,2,1,0,50759.67
128552,2022,1,1,37,2,1,0,54059.67
128553,2022,1,1,62,2,0,0,0
128554,2022,1,2,62,2,0,0,0
128561,2022,1,2,50,2,1,0,30659.67
128571,2022,1,2,57,2,1,0,58259.67
128572,2022,1,1,59,2,1,0,59059.67
128581,2022,1,2,46,2,0,0,0
128591,2022,1,1,81,2,0,0,0
128601,2022,1,1,75,2,0,0,0
128602,2022,1,2,69,2,0,0,0
128611,2022,1,2,24,2,1,0,62659.67
128621,2022,1,2,60,2,1,0,64158.27
128622,2022,1,1,62,2,0,0,0
128631,2022,1,2,53,2,1,0,43159.67
128641,2022,1,2,66,2,0,0,0
128651,2022,1,2,54,2,0,0,0
128652,2022,1,1,61,2,1,0,56659.67
128653,2022,1,1,20,2,1,1,0
128661,2022,1,2,37,2,1,0,59972.95
128662,2022,1,2,14,2,0,0,0
128671,2022,1,1,23,2,1,0,50000
128681,2022,1,1,23,2,1,0,43659.67
128691,2022,1,1,51,2,1,0,73000
128692,2022,1,2,46,2,1,0,5999.27
128701,2022,1,2,26,2,1,0,47659.67
128711,2022,1,1,57,2,1,0,98659.67
128712,2022,1,2,56,2,0,0,0
128713,2022,1,2,28,2,1,1,0
128714,2022,1,2,22,2,0,0,0
128721,2022,1,2,24,2,1,0,22159.67
128731,2022,1,1,40,2,1,0,52659.67
128741,2022,1,1,69,2,0,0,0
128751,2022,1,2,74,2,1,0,9000
128752,2022,1,1,22,2,1,0,23309.67
128761,2022,1,1,64,2,0,0,0
128762,2022,1,2,63,2,0,0,0
128771,2022,1,2,92,2,0,0,0
128772,2022,1,1,58,2,1,0,52659.67
128773,2022,1,1,22,2,0,0,0
128781,2022,1,1,39,2,1,0,8000
128782,2022,1,2,88,2,0,0,0
128791,2022,1,1,38,2,1,0,10000
128792,2022,1,2,37,2,1,0,42659.67
128793,2022,1,1,20,2,1,0,6000
128801,2022,1,1,57,2,1,0,27359.67
128802,2022,1,2,50,2,1,0,68659.67
128803,2022,1,2,29,2,1,0,39659.67
128811,2022,1,2,22,2,1,0,18000
128821,2022,1,2,61,2,1,0,40659.67
128822,2022,1,1,69,2,0,0,0
128831,2022,1,2,73,2,0,0,0
128841,2022,1,1,90,2,0,0,0
128842,2022,1,2,82,2,0,0,0
128851,2022,1,2,68,2,0,0,0
128852,2022,1,1,29,2,1,0,19000
128861,2022,1,2,58,2,0,0,0
128862,2022,1,2,27,2,0,0,0
128871,2022,1,2,60,2,1,0,11000
128872,2022,1,2,86,2,0,0,0
128881,2022,1,2,78,2,0,0,0
128882,2022,1,1,83,2,0,0,0
128883,2022,1,2,79,2,0,0,0
128891,2022,1,2,76,2,0,0,0
128901,2022,1,1,60,2,1,0,64659.67
128902,2022,1,2,63,2,1,0,49659.67
128911,2022,1,1,57,2,1,0,14000
128912,2022,1,2,52,2,1,0,45259.67
128913,2022,1,2,23,2,1,0,24659.67
128914,2022,1,2,16,2,0,0,0
128921,2022,1,2,66,2,0,0,0
128931,2022,1,2,82,2,1,0,7000
128932,2022,1,1,45,2,1,0,5800
128933,2022,1,1,24,2,1,0,37159.67
128941,2022,1,2,47,3,1,1,0
128942,2022,1,2,26,3,0,0,0
128951,2022,1,1,56,3,1,0,16500
128961,2022,1,1,65,3,1,0,8200
128962,2022,1,2,63,3,0,0,0
128971,2022,1,2,55,3,1,0,11000
128972,2022,1,1,62,3,1,0,49609.67
128973,2022,1,2,14,3,0,0,0
128981,2022,1,1,57,3,1,0,14800
128991,2022,1,2,63,2,0,0,0
128992,2022,1,2,31,2,1,1,0
129001,2022,1,1,39,2,1,0,30159.67
129002,2022,1,1,14,2,0,0,0
129011,2022,1,2,54,2,0,0,0
129012,2022,1,2,15,2,0,0,0
129013,2022,1,1,55,2,1,0,172033.2
129021,2022,1,2,77,2,0,0,0
129031,2022,1,2,34,2,1,0,37659.67
129032,2022,1,1,37,2,1,0,65659.67
129033,2022,1,1,17,2,0,0,0
129041,2022,1,1,49,2,1,0,50659.67
129051,2022,1,1,49,2,1,0,62659.67
129052,2022,1,2,43,2,1,0,12659.67
129061,2022,1,1,32,2,1,0,45759.67
129062,2022,1,2,35,2,1,0,24355.42
129071,2022,1,1,76,2,0,0,0
129072,2022,1,2,73,2,0,0,0
129081,2022,1,1,76,3,0,0,0
129082,2022,1,2,72,3,0,0,0
129091,2022,1,1,56,3,1,0,97659.67
129092,2022,1,2,54,3,1,0,2659.67
129101,2022,1,1,45,3,1,0,29159.67
129102,2022,1,2,46,3,1,0,22659.67
129111,2022,1,1,61,3,1,0,35159.67
129112,2022,1,1,22,3,1,0,9800
129121,2022,1,1,26,3,1,0,26000
129122,2022,1,2,26,3,0,0,0
129131,2022,1,1,79,3,0,0,0
129132,2022,1,2,80,3,0,0,0
129141,2022,1,1,26,3,1,0,99174.5
129151,2022,1,1,50,3,1,0,15000
129152,2022,1,2,56,3,1,0,0
129161,2022,1,2,66,3,1,0,32659.67
129162,2022,1,1,63,3,1,0,5000
129171,2022,1,2,26,3,1,0,20000
129172,2022,1,1,36,3,1,0,30000
129181,2022,1,1,22,3,1,0,49659.67
129182,2022,1,2,36,3,1,0,46659.67
129191,2022,1,1,72,3,0,0,0
129201,2022,1,2,19,3,0,0,0
129202,2022,1,1,20,3,1,0,35659.67
129211,2022,1,1,29,3,1,0,17659.67
129212,2022,1,2,25,3,1,0,36659.67
129221,2022,1,1,74,3,0,0,0
129222,2022,1,2,67,3,0,0,0
129223,2022,1,1,28,3,0,0,0
129231,2022,1,2,48,3,0,0,0
129232,2022,1,1,54,3,1,0,62659.67
129241,2022,1,1,41,3,1,0,55659.67
129242,2022,1,2,27,3,1,1,0
129251,2022,1,2,57,3,1,0,48659.67
129252,2022,1,1,60,3,1,0,43659.67
129253,2022,1,2,22,3,1,0,10000
129261,2022,1,1,55,3,1,0,39659.67
129262,2022,1,2,44,3,1,0,2810268
129271,2022,1,1,71,3,0,0,0
129281,2022,1,2,64,3,0,0,0
129282,2022,1,1,72,3,0,0,0
129291,2022,1,2,61,3,0,0,0
129292,2022,1,1,56,3,1,0,30000
129301,2022,1,2,86,3,0,0,0
129311,2022,1,1,21,3,1,0,18317.9
129312,2022,1,2,23,3,1,0,9659.67
129321,2022,1,2,42,3,1,0,67319.34
129322,2022,1,1,45,3,1,0,75659.67
129323,2022,1,1,17,3,0,0,0
129331,2022,1,2,25,3,1,0,48659.67
129341,2022,1,1,55,3,1,0,40659.67
129342,2022,1,2,49,3,0,0,0
129343,2022,1,1,29,3,1,0,27659.67
129344,2022,1,2,26,3,1,0,18000
129345,2022,1,2,26,3,0,0,0
129351,2022,1,2,57,3,1,0,33494.57
129352,2022,1,1,73,3,0,0,0
129361,2022,1,1,38,3,1,0,40159.67
129362,2022,1,2,36,3,1,0,63659.67
129371,2022,1,1,35,3,1,0,31159.67
129372,2022,1,2,35,3,0,0,0
129373,2022,1,2,17,3,0,0,0
129381,2022,1,2,71,3,0,0,0
129382,2022,1,1,78,3,0,0,0
129391,2022,1,1,60,2,1,0,2659.67
129392,2022,1,1,30,2,1,0,64659.67
129401,2022,1,1,70,2,0,0,0
129402,2022,1,2,65,2,0,0,0
129411,2022,1,1,58,2,1,0,51159.67
129412,2022,1,1,26,2,1,1,0
129421,2022,1,2,83,2,0,0,0
129431,2022,1,2,34,2,1,0,44659.67
129432,2022,1,1,32,2,1,0,39759.67
129441,2022,1,2,32,2,1,0,37659.67
129451,2022,1,2,61,2,1,0,34659.67
129452,2022,1,1,62,2,1,0,62659.67
129461,2022,1,2,91,2,0,0,0
129462,2022,1,1,24,2,1,0,71659.67
129471,2022,1,2,63,2,0,0,0
129481,2022,1,2,41,2,1,0,63659.67
129482,2022,1,2,21,2,0,0,0
129491,2022,1,2,52,2,0,0,0
129492,2022,1,1,51,2,0,0,0
129501,2022,1,2,33,2,1,0,48659.67
129502,2022,1,1,33,2,1,0,104659.67
129511,2022,1,2,68,2,0,0,0
129512,2022,1,1,47,2,1,0,5600
129521,2022,1,1,55,2,1,0,112659.67
129522,2022,1,2,49,2,0,0,0
129523,2022,1,2,23,2,1,0,34749.27
129524,2022,1,1,22,2,1,0,44659.67
129525,2022,1,2,18,2,0,0,0
129531,2022,1,2,74,2,0,0,0
129532,2022,1,1,42,2,1,0,23059.67
129533,2022,1,1,24,2,1,0,24659.67
129541,2022,1,2,37,2,1,0,76659.67
129551,2022,1,1,63,2,0,0,0
129561,2022,1,2,86,2,0,0,0
129571,2022,1,2,54,2,1,0,38959.67
129572,2022,1,1,30,2,1,0,38159.67
129581,2022,1,2,33,2,1,1,0
129591,2022,1,2,36,2,1,0,16000
129601,2022,1,2,39,2,1,0,40994.57
129602,2022,1,1,18,2,0,0,0
129611,2022,1,1,51,2,1,0,104459.67
129621,2022,1,2,22,2,1,0,2000
129622,2022,1,1,33,2,0,0,0
129631,2022,1,2,46,2,1,1,0
129632,2022,1,1,15,2,0,0,0
129641,2022,1,1,70,2,0,0,0
129642,2022,1,2,77,2,0,0,0
